# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
0	12.1	5.82042e-05	-6.25852e-06	1.90587e-05	-1.16975e-06
0	12.2	6.07076e-05	-5.18563e-06	1.89544e-05	-1.16975e-06
0	12.3	6.08864e-05	-3.87433e-06	1.88575e-05	-1.1474e-06
0	12.4	6.05884e-05	-1.96697e-06	1.89022e-05	-1.08779e-06
0	12.5	5.92174e-05	-1.10269e-06	1.87905e-05	-1.11759e-06
0	12.6	5.77273e-05	-1.2219e-06	1.89991e-05	-1.11759e-06
0	12.7	5.62074e-05	-2.4438e-06	1.92897e-05	-1.1474e-06
0	12.8	5.62372e-05	-4.67899e-06	1.94983e-05	-1.09524e-06
0	12.9	5.84724e-05	-6.22871e-06	1.98559e-05	-1.09524e-06
0	13	6.08566e-05	-6.0201e-06	1.98783e-05	-1.1623e-06
0	13.1	6.21383e-05	-4.91741e-06	1.98857e-05	-1.10269e-06
0	13.2	6.27046e-05	-3.33787e-06	1.99453e-05	-1.10269e-06
0	13.3	6.14827e-05	-1.43052e-06	1.96175e-05	-1.22935e-06
0	13.4	5.92771e-05	-1.2219e-06	1.9461e-05	-1.08034e-06
0	13.5	5.74591e-05	-2.71203e-06	1.93418e-05	-9.61132e-07
0	13.6	5.71909e-05	-4.58959e-06	1.91034e-05	-9.98385e-07
0	13.7	5.81446e-05	-5.96049e-06	1.88724e-05	-9.68583e-07
0	13.8	6.01711e-05	-6.40753e-06	1.83434e-05	-9.53682e-07
0	13.9	6.11548e-05	-5.03662e-06	1.78219e-05	-9.53682e-07
0	14	6.09758e-05	-2.47361e-06	1.73376e-05	-9.90934e-07

50	-14	5.68035e-05	-3.45708e-06	1.70545e-05	-1.05799e-06
50	-13.9	5.86512e-05	-1.31131e-06	1.75313e-05	-1.07289e-06
50	-13.8	5.68035e-05	-7.74864e-07	1.80976e-05	-1.11759e-06
50	-13.7	5.53431e-05	-2.11598e-06	1.83583e-05	-1.1474e-06
50	-13.6	5.53431e-05	-4.26176e-06	1.86936e-05	-1.15485e-06
50	-13.5	5.69227e-05	-5.75188e-06	1.91407e-05	-1.11759e-06
50	-13.4	5.92771e-05	-6.16911e-06	2.0139e-05	-1.207e-06
50	-13.3	6.13336e-05	-4.7386e-06	2.0221e-05	-1.24425e-06
50	-13.2	6.19595e-05	-2.65242e-06	2.05637e-05	-1.25916e-06
50	-13.1	6.05884e-05	-1.1921e-06	2.10853e-05	-1.207e-06
50	-13	5.9128e-05	-1.31131e-06	2.15025e-05	-1.29641e-06
50	-12.9	5.96347e-05	-1.40072e-06	2.19048e-05	-1.30386e-06
50	-12.8	5.85022e-05	-2.59282e-06	2.20017e-05	-1.33366e-06
50	-12.7	5.82936e-05	-3.6359e-06	2.17931e-05	-1.31131e-06
50	-12.6	5.94559e-05	-6.10951e-06	2.14429e-05	-1.28896e-06
50	-12.5	6.16913e-05	-6.28832e-06	2.12566e-05	-1.207e-06
50	-12.4	6.3837e-05	-5.57306e-06	2.1279e-05	-1.19955e-06
50	-12.3	6.42543e-05	-3.6955e-06	2.09586e-05	-1.207e-06
50	-12.2	6.29728e-05	-1.69874e-06	2.04594e-05	-1.09524e-06
50	-12.1	6.0946e-05	-1.46032e-06	2.02359e-05	-1.13995e-06
50	-12	5.883e-05	-2.74183e-06	2.01688e-05	-1.11014e-06
50	-11.9	5.87704e-05	-4.97702e-06	2.02657e-05	-1.1921e-06
